"","state_po","county_name","county_fips","DEMOCRAT","REPUBLICAN","county","state","lon","lat","rMapState","rMapCounty","win"
"1686","NY","ONEIDA",36065,41567,57180,"Oneida County","NY",-75.44634261,43.2436147,"new york","oneida","Donald Trump"
"1687","NY","ONONDAGA",36067,138894,90619,"Onondaga County","NY",-76.19390512,43.00465974,"new york","onondaga","Joseph Biden"
"1688","NY","ONTARIO",36069,29025,29039,"Ontario County","NY",-77.29985236,42.85386442,"new york","ontario","Donald Trump"
"1689","NY","ORANGE",36071,84684,84996,"Orange County","NY",-74.31135056,41.40106653,"new york","orange","Donald Trump"
"1690","NY","ORLEANS",36073,5587,12126,"Orleans County","NY",-78.23425325,43.24726665,"new york","orleans","Donald Trump"
"1691","NY","OSWEGO",36075,21143,32138,"Oswego County","NY",-76.14640913,43.42838716,"new york","oswego","Donald Trump"
"1692","NY","OTSEGO",36077,12975,14382,"Otsego County","NY",-75.0349875,42.63397143,"new york","otsego","Donald Trump"
"1693","NY","PUTNAM",36079,24953,29283,"Putnam County","NY",-73.75269988,41.42884809,"new york","putnam","Donald Trump"
"1694","NY","QUEENS",36081,569038,212665,"Queens County","NY",-73.81471195,40.68353151,"new york","queens","Joseph Biden"
"1695","NY","RENSSELAER",36083,40969,36500,"Rensselaer County","NY",-73.51042164,42.71191759,"new york","rensselaer","Joseph Biden"
"1696","NY","RICHMOND",36085,90997,123320,"Richmond County","NY",-74.17371991,40.57794446,"new york","richmond","Donald Trump"
"1697","NY","ROCKLAND",36087,75802,73186,"Rockland County","NY",-74.02496485,41.15290325,"new york","rockland","Joseph Biden"
"1698","NY","ST. LAWRENCE",36089,19361,24608,"St. Lawrence County","NY",-75.07055083,44.49745954,"new york","st lawrence","Donald Trump"
"1699","NY","SARATOGA",36091,68471,61305,"Saratoga County","NY",-73.86642423,43.10927763,"new york","saratoga","Joseph Biden"
"1700","NY","SCHENECTADY",36093,42465,30741,"Schenectady County","NY",-74.06519346,42.82422863,"new york","schenectady","Joseph Biden"
"1701","NY","SCHOHARIE",36095,5345,9903,"Schoharie County","NY",-74.44267109,42.58669407,"new york","schoharie","Donald Trump"
"1702","NY","SCHUYLER",36097,3903,5621,"Schuyler County","NY",-76.87725366,42.39503678,"new york","schuyler","Donald Trump"
"1703","NY","SENECA",36099,6914,8329,"Seneca County","NY",-76.83318513,42.77398389,"new york","seneca","Donald Trump"
"1704","NY","STEUBEN",36101,15790,29474,"Steuben County","NY",-77.38909938,42.26930102,"new york","steuben","Donald Trump"
"1705","NY","SUFFOLK",36103,368000,375821,"Suffolk County","NY",-72.84617815,40.86685832,"new york","suffolk","Donald Trump"
"1706","NY","SULLIVAN",36105,15489,18665,"Sullivan County","NY",-74.77417803,41.71357134,"new york","sullivan","Donald Trump"
"1707","NY","TIOGA",36107,9634,14791,"Tioga County","NY",-76.30568488,42.17365067,"new york","tioga","Donald Trump"
"1708","NY","TOMPKINS",36109,33619,11096,"Tompkins County","NY",-76.47145894,42.45785979,"new york","tompkins","Joseph Biden"
"1709","NY","ULSTER",36111,57970,37590,"Ulster County","NY",-74.26255038,41.89000073,"new york","ulster","Joseph Biden"
"1710","NY","WARREN",36113,17642,17699,"Warren County","NY",-73.85878186,43.56180119,"new york","warren","Donald Trump"
"1711","NY","WASHINGTON",36115,11565,15941,"Washington County","NY",-73.44217134,43.32177845,"new york","washington","Donald Trump"
"1712","NY","WAYNE",36117,17456,26204,"Wayne County","NY",-77.03518844,43.15938863,"new york","wayne","Donald Trump"
"1713","NY","WESTCHESTER",36119,312371,144713,"Westchester County","NY",-73.76250994,41.16350714,"new york","westchester","Joseph Biden"
"1714","NY","WYOMING",36121,5073,13898,"Wyoming County","NY",-78.23232106,42.70127941,"new york","wyoming","Donald Trump"
"1715","NY","YATES",36123,4219,6208,"Yates County","NY",-77.11955633,42.63186093,"new york","yates","Donald Trump"
"1716","NC","ALAMANCE",37001,38825,46056,"Alamance County","NC",-79.39965263,36.03540632,"north carolina","alamance","Donald Trump"
"1717","NC","ALEXANDER",37003,4145,15888,"Alexander County","NC",-81.17838895,35.93489038,"north carolina","alexander","Donald Trump"
"1718","NC","ALLEGHANY",37005,1486,4527,"Alleghany County","NC",-81.14063104,36.49508552,"north carolina","alleghany","Donald Trump"
"1719","NC","ANSON",37007,5789,5321,"Anson County","NC",-80.10357841,34.97707812,"north carolina","anson","Joseph Biden"
"1720","NC","ASHE",37009,4164,11451,"Ashe County","NC",-81.51387552,36.4388489,"north carolina","ashe","Donald Trump"
"1721","NC","AVERY",37011,2191,7172,"Avery County","NC",-81.92854401,36.09248726,"north carolina","avery","Donald Trump"
"1722","NC","BEAUFORT",37013,9633,16437,"Beaufort County","NC",-76.87079442,35.49594689,"north carolina","beaufort","Donald Trump"
"1723","NC","BERTIE",37015,5939,3817,"Bertie County","NC",-76.98465268,36.06658032,"north carolina","bertie","Joseph Biden"
"1724","NC","BLADEN",37017,7326,9676,"Bladen County","NC",-78.55175536,34.61386552,"north carolina","bladen","Donald Trump"
"1725","NC","BRUNSWICK",37019,33310,55850,"Brunswick County","NC",-78.24252233,34.07763809,"north carolina","brunswick","Donald Trump"
"1726","NC","BUNCOMBE",37021,96515,62412,"Buncombe County","NC",-82.53955027,35.6161914,"north carolina","buncombe","Joseph Biden"
"1727","NC","BURKE",37023,13118,31019,"Burke County","NC",-81.7139294,35.75840745,"north carolina","burke","Donald Trump"
"1728","NC","CABARRUS",37025,52162,63237,"Cabarrus County","NC",-80.56026675,35.38596494,"north carolina","cabarrus","Donald Trump"
"1729","NC","CALDWELL",37027,10245,32119,"Caldwell County","NC",-81.55607748,35.95932278,"north carolina","caldwell","Donald Trump"
"1730","NC","CAMDEN",37029,1537,4312,"Camden County","NC",-76.22192644,36.39575163,"north carolina","camden","Donald Trump"
"1731","NC","CARTERET",37031,12093,30028,"Carteret County","NC",-76.68286164,34.83908945,"north carolina","carteret","Donald Trump"
"1732","NC","CASWELL",37033,4860,7089,"Caswell County","NC",-79.32200265,36.38782066,"north carolina","caswell","Donald Trump"
"1733","NC","CATAWBA",37035,25689,56588,"Catawba County","NC",-81.21212223,35.66645138,"north carolina","catawba","Donald Trump"
"1734","NC","CHATHAM",37037,26787,21186,"Chatham County","NC",-79.24155772,35.70216608,"north carolina","chatham","Joseph Biden"
"1735","NC","CHEROKEE",37039,3583,12628,"Cherokee County","NC",-84.06440271,35.13203392,"north carolina","cherokee","Donald Trump"
"1736","NC","CHOWAN",37041,3247,4471,"Chowan County","NC",-76.59851247,36.15072432,"north carolina","chowan","Donald Trump"
"1737","NC","CLAY",37043,1699,5112,"Clay County","NC",-83.75415102,35.05575498,"north carolina","clay","Donald Trump"
"1738","NC","CLEVELAND",37045,16955,33798,"Cleveland County","NC",-81.56066483,35.34281641,"north carolina","cleveland","Donald Trump"
"1739","NC","COLUMBUS",37047,9446,16832,"Columbus County","NC",-78.63454215,34.26516139,"north carolina","columbus","Donald Trump"
"1740","NC","CRAVEN",37049,21148,31032,"Craven County","NC",-77.09809539,35.13350023,"north carolina","craven","Donald Trump"
"1741","NC","CUMBERLAND",37051,84469,60032,"Cumberland County","NC",-78.83013622,35.04744824,"north carolina","cumberland","Joseph Biden"
"1742","NC","CURRITUCK",37053,4195,11657,"Currituck County","NC",-75.94655153,36.52304124,"north carolina","currituck","Donald Trump"
"1743","NC","DARE",37055,9936,13938,"Dare County","NC",-75.85107355,35.76329247,"north carolina","dare","Donald Trump"
"1744","NC","DAVIDSON",37057,22636,64658,"Davidson County","NC",-80.20630259,35.79131629,"north carolina","davidson","Donald Trump"
"1745","NC","DAVIE",37059,6713,18228,"Davie County","NC",-80.53927075,35.92914176,"north carolina","davie","Donald Trump"
"1746","NC","DUPLIN",37061,8767,13793,"Duplin County","NC",-77.92512793,34.93979339,"north carolina","duplin","Donald Trump"
"1747","NC","DURHAM",37063,144688,32459,"Durham County","NC",-78.88289514,36.02984528,"north carolina","durham","Joseph Biden"
"1748","NC","EDGECOMBE",37065,16089,9206,"Edgecombe County","NC",-77.59954269,35.90859066,"north carolina","edgecombe","Joseph Biden"
"1749","NC","FORSYTH",37067,113033,85064,"Forsyth County","NC",-80.25678599,36.12658238,"north carolina","forsyth","Joseph Biden"
"1750","NC","FRANKLIN",37069,15879,20901,"Franklin County","NC",-78.27844511,36.0763234,"north carolina","franklin","Donald Trump"
"1751","NC","GASTON",37071,40959,73033,"Gaston County","NC",-81.17857838,35.30517586,"north carolina","gaston","Donald Trump"
"1752","NC","GATES",37073,2546,3367,"Gates County","NC",-76.69759697,36.44451149,"north carolina","gates","Donald Trump"
"1753","NC","GRAHAM",37075,905,3710,"Graham County","NC",-83.83693795,35.35014076,"north carolina","graham","Donald Trump"
"1754","NC","GRANVILLE",37077,14565,16647,"Granville County","NC",-78.64908881,36.29759101,"north carolina","granville","Donald Trump"
"1755","NC","GREENE",37079,3832,4874,"Greene County","NC",-77.68151734,35.48399724,"north carolina","greene","Donald Trump"
"1756","NC","GUILFORD",37081,173086,107294,"Guilford County","NC",-79.78689405,36.07109854,"north carolina","guilford","Joseph Biden"
"1757","NC","HALIFAX",37083,15545,10080,"Halifax County","NC",-77.64324853,36.25202901,"north carolina","halifax","Joseph Biden"
"1758","NC","HARNETT",37085,22093,35177,"Harnett County","NC",-78.86538266,35.36887082,"north carolina","harnett","Donald Trump"
"1759","NC","HAYWOOD",37087,13144,22834,"Haywood County","NC",-82.9841544,35.56059866,"north carolina","haywood","Donald Trump"
"1760","NC","HENDERSON",37089,27211,40032,"Henderson County","NC",-82.4876282,35.33810258,"north carolina","henderson","Donald Trump"
"1761","NC","HERTFORD",37091,7097,3479,"Hertford County","NC",-76.99034625,36.35741803,"north carolina","hertford","Joseph Biden"
"1762","NC","HOKE",37093,11804,9453,"Hoke County","NC",-79.23776799,34.98361539,"north carolina","hoke","Joseph Biden"
"1763","NC","HYDE",37095,1046,1418,"Hyde County","NC",-76.24571076,35.53531563,"north carolina","hyde","Donald Trump"
"1764","NC","IREDELL",37097,33888,67010,"Iredell County","NC",-80.87232144,35.80691758,"north carolina","iredell","Donald Trump"
"1765","NC","JACKSON",37099,9591,11356,"Jackson County","NC",-83.13992836,35.28356264,"north carolina","jackson","Donald Trump"
"1766","NC","JOHNSTON",37101,41257,68353,"Johnston County","NC",-78.36818586,35.51519888,"north carolina","johnston","Donald Trump"
"1767","NC","JONES",37103,2197,3280,"Jones County","NC",-77.37486703,35.03244629,"north carolina","jones","Donald Trump"
"1768","NC","LEE",37105,12143,16469,"Lee County","NC",-79.17794608,35.46909764,"north carolina","lee","Donald Trump"
"1769","NC","LENOIR",37107,13605,14590,"Lenoir County","NC",-77.64657361,35.25657237,"north carolina","lenoir","Donald Trump"
"1770","NC","LINCOLN",37109,13274,36341,"Lincoln County","NC",-81.24567556,35.49423093,"north carolina","lincoln","Donald Trump"
"1771","NC","MCDOWELL",37111,5832,16883,"McDowell County","NC",-82.05954866,35.68278213,"north carolina","mcdowell","Donald Trump"
"1772","NC","MACON",37113,6230,14211,"Macon County","NC",-83.42137397,35.15129921,"north carolina","macon","Donald Trump"
"1773","NC","MADISON",37115,4901,7979,"Madison County","NC",-82.71067242,35.86071297,"north carolina","madison","Donald Trump"
"1774","NC","MARTIN",37117,5911,6532,"Martin County","NC",-77.10193157,35.83970097,"north carolina","martin","Donald Trump"
"1775","NC","MECKLENBURG",37119,378107,179211,"Mecklenburg County","NC",-80.83714205,35.25199387,"north carolina","mecklenburg","Joseph Biden"
"1776","NC","MITCHELL",37121,1867,7090,"Mitchell County","NC",-82.16520186,36.00995048,"north carolina","mitchell","Donald Trump"
"1777","NC","MONTGOMERY",37123,4327,8411,"Montgomery County","NC",-79.89638334,35.33877415,"north carolina","montgomery","Donald Trump"
"1778","NC","MOORE",37125,20779,36764,"Moore County","NC",-79.44960108,35.29734824,"north carolina","moore","Donald Trump"
"1779","NC","NASH",37127,25947,25827,"Nash County","NC",-77.98206975,35.95927219,"north carolina","nash","Joseph Biden"
"1780","NC","NEW HANOVER",37129,66138,63331,"New Hanover County","NC",-77.88528607,34.24282301,"north carolina","new hanover","Joseph Biden"
"1781","NC","NORTHAMPTON",37131,6069,3989,"Northampton County","NC",-77.39799297,36.41744044,"north carolina","northampton","Joseph Biden"
"1782","NC","ONSLOW",37133,24266,46078,"Onslow County","NC",-77.43344743,34.73948508,"north carolina","onslow","Donald Trump"
"1783","NC","ORANGE",37135,63594,20176,"Orange County","NC",-79.1273705,36.05478028,"north carolina","orange","Joseph Biden"
"1784","NC","PAMLICO",37137,2713,4849,"Pamlico County","NC",-76.73267646,35.14549915,"north carolina","pamlico","Donald Trump"
"1785","NC","PASQUOTANK",37139,9832,9770,"Pasquotank County","NC",-76.28331514,36.30022969,"north carolina","pasquotank","Joseph Biden"
"1786","NC","PENDER",37141,11723,21956,"Pender County","NC",-77.90444205,34.53066559,"north carolina","pender","Donald Trump"
"1787","NC","PERQUIMANS",37143,2492,4903,"Perquimans County","NC",-76.44110677,36.20987432,"north carolina","perquimans","Donald Trump"
"1788","NC","PERSON",37145,8465,13184,"Person County","NC",-78.97035148,36.38330765,"north carolina","person","Donald Trump"
"1789","NC","PITT",37147,47252,38982,"Pitt County","NC",-77.38052766,35.59642915,"north carolina","pitt","Joseph Biden"
"1790","NC","POLK",37149,4518,7689,"Polk County","NC",-82.18258161,35.28425418,"north carolina","polk","Donald Trump"
"1791","NC","RANDOLPH",37151,15618,56894,"Randolph County","NC",-79.79690152,35.70939427,"north carolina","randolph","Donald Trump"
"1792","NC","RICHMOND",37153,8754,11830,"Richmond County","NC",-79.73691901,35.00408379,"north carolina","richmond","Donald Trump"
"1793","NC","ROBESON",37155,19020,27806,"Robeson County","NC",-79.08498446,34.63341723,"north carolina","robeson","Donald Trump"
"1794","NC","ROCKINGHAM",37157,15992,31301,"Rockingham County","NC",-79.76749439,36.39505212,"north carolina","rockingham","Donald Trump"
"1795","NC","ROWAN",37159,23114,49297,"Rowan County","NC",-80.52687738,35.64182485,"north carolina","rowan","Donald Trump"
"1796","NC","RUTHERFORD",37161,9135,24891,"Rutherford County","NC",-81.92773988,35.40717943,"north carolina","rutherford","Donald Trump"
"1797","NC","SAMPSON",37163,10966,17411,"Sampson County","NC",-78.36756381,34.9882198,"north carolina","sampson","Donald Trump"
"1798","NC","SCOTLAND",37165,7186,7473,"Scotland County","NC",-79.46460785,34.83250088,"north carolina","scotland","Donald Trump"
"1799","NC","STANLY",37167,8129,25458,"Stanly County","NC",-80.25742525,35.31588993,"north carolina","stanly","Donald Trump"
"1800","NC","STOKES",37169,5286,20142,"Stokes County","NC",-80.23784789,36.40155513,"north carolina","stokes","Donald Trump"
"1801","NC","SURRY",37171,8721,27538,"Surry County","NC",-80.68896661,36.41532668,"north carolina","surry","Donald Trump"
"1802","NC","SWAIN",37173,2780,4161,"Swain County","NC",-83.4982276,35.48402662,"north carolina","swain","Donald Trump"
"1803","NC","TRANSYLVANIA",37175,8444,11636,"Transylvania County","NC",-82.8024247,35.20297431,"north carolina","transylvania","Donald Trump"
"1804","NC","TYRRELL",37177,758,1044,"Tyrrell County","NC",-76.212924,35.81040851,"north carolina","tyrrell","Donald Trump"
"1805","NC","UNION",37179,48725,80382,"Union County","NC",-80.53620678,34.98782139,"north carolina","union","Donald Trump"
"1806","NC","VANCE",37181,12431,8391,"Vance County","NC",-78.40171441,36.36063756,"north carolina","vance","Joseph Biden"
"1807","NC","WAKE",37183,393336,226197,"Wake County","NC",-78.64950294,35.78653656,"north carolina","wake","Joseph Biden"
"1808","NC","WARREN",37185,6400,3752,"Warren County","NC",-78.09628403,36.38708087,"north carolina","warren","Joseph Biden"
"1809","NC","WASHINGTON",37187,3396,2781,"Washington County","NC",-76.57743281,35.81754659,"north carolina","washington","Joseph Biden"
"1810","NC","WATAUGA",37189,17122,14451,"Watauga County","NC",-81.69573966,36.22897028,"north carolina","watauga","Joseph Biden"
"1811","NC","WAYNE",37191,24215,30709,"Wayne County","NC",-78.00820591,35.36579352,"north carolina","wayne","Donald Trump"
"1812","NC","WILKES",37193,7511,27592,"Wilkes County","NC",-81.17451928,36.21792173,"north carolina","wilkes","Donald Trump"
"1813","NC","WILSON",37195,20754,19581,"Wilson County","NC",-77.92054132,35.70047828,"north carolina","wilson","Joseph Biden"
"1814","NC","YADKIN",37197,3763,15933,"Yadkin County","NC",-80.66337265,36.16169583,"north carolina","yadkin","Donald Trump"
"1815","NC","YANCEY",37199,3688,7516,"Yancey County","NC",-82.31418186,35.89729949,"north carolina","yancey","Donald Trump"
"1816","ND","ADAMS",38001,258,981,"Adams County","ND",-102.520496,46.09472457,"north dakota","adams","Donald Trump"
"1817","ND","BARNES",38003,1820,3568,"Barnes County","ND",-98.06601185,46.93274748,"north dakota","barnes","Donald Trump"
"1818","ND","BENSON",38005,822,1094,"Benson County","ND",-99.37265797,48.07283332,"north dakota","benson","Donald Trump"
"1819","ND","BILLINGS",38007,72,541,"Billings County","ND",-103.3695701,47.0259117,"north dakota","billings","Donald Trump"
"1820","ND","BOTTINEAU",38009,821,2575,"Bottineau County","ND",-100.8303346,48.79156568,"north dakota","bottineau","Donald Trump"
"1821","ND","BOWMAN",38011,228,1395,"Bowman County","ND",-103.5133357,46.10719971,"north dakota","bowman","Donald Trump"
"1822","ND","BURKE",38013,137,994,"Burke County","ND",-102.5110407,48.794084,"north dakota","burke","Donald Trump"
"1823","ND","BURLEIGH",38015,14348,34744,"Burleigh County","ND",-100.4606849,46.97903714,"north dakota","burleigh","Donald Trump"
"1824","ND","CASS",38017,40311,42619,"Cass County","ND",-97.23828336,46.92977115,"north dakota","cass","Donald Trump"
"1825","ND","CAVALIER",38019,474,1499,"Cavalier County","ND",-98.45008951,48.77331814,"north dakota","cavalier","Donald Trump"
"1826","ND","DICKEY",38021,608,1742,"Dickey County","ND",-98.50063222,46.10987459,"north dakota","dickey","Donald Trump"
